user_id,item_id,item_name,category,price,datetime,time_of_day,day_of_week,rating,calories,spicy_level,popularity_score,purchase_count,last_purchased_days_ago,user_age_group,user_gender,user_avg_spend,combo_preference,hour,date
U139,15,22,1,0.41666666666666663,2025-04-21 08:21:00,0,1,4,0.4761904761904763,0,0.020000000000000018,0.6842105263157894,0.06666666666666667,0,0,0.1833333333333333,4,8,2025-04-21
U121,10,7,0,0.25,2024-09-15 10:16:00,0,3,5,0.047619047619047616,1,0.5,0.15789473684210525,0.9333333333333333,0,0,0.7,3,10,2024-09-15
U111,18,3,2,0.8333333333333333,2025-02-07 09:33:00,0,0,5,0.761904761904762,1,0.26,0.2631578947368421,0.26666666666666666,0,0,0.7833333333333334,0,9,2025-02-07
U197,24,18,6,0.41666666666666663,2024-08-19 12:59:00,1,1,4,0.761904761904762,0,0.0,0.42105263157894735,0.3333333333333333,1,1,0.8500000000000001,0,12,2024-08-19
U137,23,6,6,0.6666666666666666,2025-07-26 12:18:00,1,2,5,0.9285714285714286,2,0.5,0.15789473684210525,0.8,1,0,0.36666666666666664,3,12,2025-07-26
U154,14,0,4,0.15000000000000002,2025-01-15 08:18:00,0,6,5,0.261904761904762,1,0.28,0.7894736842105263,0.4,1,1,0.9666666666666668,0,8,2025-01-15
U116,4,13,5,0.5,2024-05-08 11:59:00,1,6,3,0.45238095238095244,2,0.21999999999999997,0.47368421052631576,0.4,0,1,0.15000000000000002,3,11,2024-05-08
U128,11,16,0,0.5833333333333334,2025-05-22 13:31:00,1,4,4,0.33333333333333337,1,0.8400000000000001,0.5789473684210527,0.9333333333333333,0,1,1.0,3,13,2025-05-22
U187,10,7,0,0.25,2024-04-12 08:08:00,0,0,5,0.047619047619047616,1,0.8800000000000001,0.736842105263158,0.9333333333333333,0,0,0.4333333333333333,1,8,2024-04-12
U124,3,1,3,0.33333333333333337,2025-06-30 15:19:00,2,1,3,0.4047619047619049,0,0.6400000000000001,0.3684210526315789,0.4,2,1,0.4333333333333333,3,15,2025-06-30
U182,3,1,3,0.33333333333333337,2025-04-23 10:50:00,0,6,4,0.4047619047619049,0,0.30000000000000004,0.5789473684210527,0.4,1,1,0.75,3,10,2025-04-23
U131,6,17,5,0.5833333333333334,2024-11-02 10:04:00,0,2,5,0.5714285714285715,2,0.8600000000000001,0.0,0.7333333333333333,1,1,0.38333333333333336,5,10,2024-11-02
U158,16,12,1,0.5,2024-05-27 16:15:00,2,1,3,0.5238095238095238,2,0.6400000000000001,0.736842105263158,0.3333333333333333,2,0,0.4166666666666667,1,16,2024-05-27
U196,17,10,1,0.5833333333333334,2024-06-29 14:28:00,1,2,3,0.6428571428571429,0,0.19999999999999996,0.894736842105263,0.5333333333333333,2,0,0.5666666666666667,2,14,2024-06-29
U103,14,0,4,0.15000000000000002,2025-09-23 08:28:00,0,5,5,0.261904761904762,1,0.8800000000000001,0.15789473684210525,0.0,0,1,0.25000000000000006,0,8,2025-09-23
U177,14,0,4,0.15000000000000002,2024-06-28 12:59:00,1,0,3,0.261904761904762,1,0.6799999999999999,0.6842105263157894,0.26666666666666666,1,0,0.7166666666666668,2,12,2024-06-28
U169,19,21,2,0.9166666666666667,2025-02-21 13:24:00,1,0,5,0.7142857142857144,0,0.45999999999999996,0.3684210526315789,0.4,2,0,0.7,3,13,2025-02-21
U140,16,12,1,0.5,2025-05-03 14:41:00,1,2,5,0.5238095238095238,2,0.17999999999999994,0.10526315789473684,0.8666666666666667,1,1,0.95,3,14,2025-05-03
U171,2,20,5,0.0,2024-04-25 12:30:00,1,4,5,0.2380952380952381,2,0.76,0.6842105263157894,0.5333333333333333,0,1,0.8166666666666667,0,12,2024-04-25
U147,1,4,5,0.08333333333333331,2024-07-30 14:51:00,1,5,4,0.16666666666666666,1,0.94,0.736842105263158,0.0,1,0,0.39999999999999997,0,14,2024-07-30
U169,6,17,5,0.5833333333333334,2025-04-10 13:07:00,1,4,3,0.5714285714285715,2,0.40000000000000013,0.47368421052631576,0.06666666666666667,0,1,1.0,3,13,2025-04-10
U180,3,1,3,0.33333333333333337,2024-02-14 13:39:00,1,6,3,0.4047619047619049,0,0.21999999999999997,0.05263157894736842,0.13333333333333333,2,1,0.6000000000000001,0,13,2024-02-14
U112,4,13,5,0.5,2025-04-01 10:26:00,0,5,3,0.45238095238095244,2,0.24,0.42105263157894735,0.8,2,0,0.4166666666666667,5,10,2025-04-01
U195,6,17,5,0.5833333333333334,2024-09-05 10:22:00,0,4,5,0.5714285714285715,2,0.48,0.894736842105263,0.3333333333333333,1,1,0.16666666666666669,2,10,2024-09-05
U173,12,23,4,0.33333333333333337,2025-08-21 10:41:00,0,4,4,0.2857142857142857,1,0.43999999999999995,0.5789473684210527,0.4666666666666667,0,0,0.5166666666666666,3,10,2025-08-21
U167,22,19,6,0.5833333333333334,2025-02-18 10:19:00,0,5,3,0.8809523809523812,0,0.10000000000000009,0.05263157894736842,0.9333333333333333,2,1,0.7666666666666668,0,10,2025-02-18
U137,5,15,5,0.33333333333333337,2025-03-10 17:36:00,2,1,3,0.5238095238095238,0,0.8400000000000001,0.631578947368421,0.2,0,1,0.7666666666666668,2,17,2025-03-10
U167,21,5,6,0.5833333333333334,2024-12-13 16:57:00,2,0,5,1.0000000000000002,0,0.3400000000000001,0.7894736842105263,0.9333333333333333,2,0,0.6833333333333333,0,16,2024-12-13
U188,1,4,5,0.08333333333333331,2025-09-11 14:01:00,1,4,4,0.16666666666666666,1,0.14000000000000012,0.0,0.7333333333333333,0,1,0.5,3,14,2025-09-11
U116,16,12,1,0.5,2024-07-19 15:36:00,2,0,4,0.5238095238095238,2,0.7,0.8421052631578947,0.9333333333333333,2,0,0.16666666666666669,0,15,2024-07-19
U131,21,5,6,0.5833333333333334,2024-11-22 17:42:00,2,0,4,1.0000000000000002,0,0.8,0.05263157894736842,0.4,1,1,0.8500000000000001,2,17,2024-11-22
U105,22,19,6,0.5833333333333334,2024-07-15 12:56:00,1,1,4,0.8809523809523812,0,0.15999999999999992,0.42105263157894735,0.26666666666666666,0,1,1.0,4,12,2024-07-15
U160,24,18,6,0.41666666666666663,2024-05-20 13:51:00,1,1,3,0.761904761904762,0,0.7,0.631578947368421,0.9333333333333333,2,0,0.8666666666666667,3,13,2024-05-20
U183,11,16,0,0.5833333333333334,2024-11-14 11:09:00,1,4,4,0.33333333333333337,1,0.040000000000000036,0.8421052631578947,0.6,0,0,0.2833333333333334,3,11,2024-11-14
U117,6,17,5,0.5833333333333334,2024-05-03 13:27:00,1,0,3,0.5714285714285715,2,1.0,0.8421052631578947,0.0,1,1,0.7,1,13,2024-05-03
U171,21,5,6,0.5833333333333334,2025-01-26 08:44:00,0,3,3,1.0000000000000002,0,0.3400000000000001,0.15789473684210525,0.5333333333333333,0,0,0.55,5,8,2025-01-26
U158,22,19,6,0.5833333333333334,2024-11-23 15:41:00,2,2,4,0.8809523809523812,0,0.48,0.6842105263157894,0.13333333333333333,1,1,0.2833333333333334,0,15,2024-11-23
U140,23,6,6,0.6666666666666666,2024-09-08 08:10:00,0,3,3,0.9285714285714286,2,0.5,0.6842105263157894,1.0,0,1,0.5166666666666666,1,8,2024-09-08
U118,4,13,5,0.5,2025-03-23 16:32:00,2,3,4,0.45238095238095244,2,0.8,0.736842105263158,0.2,2,0,0.45,4,16,2025-03-23
U193,11,16,0,0.5833333333333334,2024-01-27 12:36:00,1,2,5,0.33333333333333337,1,0.9000000000000001,0.47368421052631576,0.4,2,0,0.38333333333333336,3,12,2024-01-27
U175,5,15,5,0.33333333333333337,2024-10-10 08:33:00,0,4,5,0.5238095238095238,0,0.17999999999999994,0.47368421052631576,0.2,2,0,0.9833333333333334,0,8,2024-10-10
U126,10,7,0,0.25,2025-03-30 17:40:00,2,3,4,0.047619047619047616,1,0.10000000000000009,0.9473684210526316,0.5333333333333333,1,1,0.16666666666666669,5,17,2025-03-30
U113,11,16,0,0.5833333333333334,2025-09-18 12:00:00,1,4,3,0.33333333333333337,1,0.6799999999999999,0.894736842105263,0.9333333333333333,0,1,0.6166666666666667,4,12,2025-09-18
U120,21,5,6,0.5833333333333334,2025-08-31 14:23:00,1,3,4,1.0000000000000002,0,0.3800000000000001,0.6842105263157894,0.0,1,1,0.7166666666666668,1,14,2025-08-31
U154,2,20,5,0.0,2025-01-17 09:45:00,0,0,4,0.2380952380952381,2,0.26,0.47368421052631576,0.5333333333333333,1,0,0.6499999999999999,1,9,2025-01-17
U135,11,16,0,0.5833333333333334,2025-06-13 17:30:00,2,0,3,0.33333333333333337,1,0.1200000000000001,0.21052631578947367,0.26666666666666666,2,1,0.26666666666666666,5,17,2025-06-13
U111,9,14,0,0.16666666666666669,2025-09-19 13:25:00,1,0,4,0.2857142857142857,1,0.9199999999999999,0.3684210526315789,1.0,2,1,0.7833333333333334,0,13,2025-09-19
U124,22,19,6,0.5833333333333334,2025-08-06 09:17:00,0,6,3,0.8809523809523812,0,0.24,0.9473684210526316,0.2,1,1,0.6833333333333333,0,9,2025-08-06
U168,20,9,2,1.0,2024-06-08 15:00:00,2,2,4,0.8095238095238095,1,0.06000000000000005,0.3684210526315789,0.4666666666666667,0,1,0.016666666666666663,0,15,2024-06-08
U110,6,17,5,0.5833333333333334,2025-07-15 11:07:00,1,5,5,0.5714285714285715,2,0.10000000000000009,0.21052631578947367,1.0,1,0,0.15000000000000002,1,11,2025-07-15
U167,17,10,1,0.5833333333333334,2025-01-04 13:13:00,1,2,5,0.6428571428571429,0,0.26,0.9473684210526316,0.2,0,0,0.3333333333333333,5,13,2025-01-04
U145,3,1,3,0.33333333333333337,2024-01-23 17:03:00,2,5,5,0.4047619047619049,0,0.96,0.9473684210526316,0.6,0,1,0.8833333333333333,5,17,2024-01-23
U178,22,19,6,0.5833333333333334,2024-11-08 10:09:00,0,0,4,0.8809523809523812,0,0.96,0.05263157894736842,0.7333333333333333,2,1,0.8833333333333333,4,10,2024-11-08
U157,7,2,0,0.0,2025-03-21 12:46:00,1,0,3,0.0,1,0.28,0.7894736842105263,0.2,1,1,0.3166666666666667,4,12,2025-03-21
U159,7,2,0,0.0,2024-12-03 10:53:00,0,5,4,0.0,1,0.6400000000000001,0.631578947368421,0.6,1,1,0.4166666666666667,2,10,2024-12-03
U180,14,0,4,0.15000000000000002,2025-09-07 15:24:00,2,3,5,0.261904761904762,1,0.8,0.2631578947368421,0.26666666666666666,1,0,0.0,4,15,2025-09-07
U184,14,0,4,0.15000000000000002,2024-06-02 16:38:00,2,3,4,0.261904761904762,1,0.17999999999999994,0.47368421052631576,0.2,0,1,0.5166666666666666,3,16,2024-06-02
U101,9,14,0,0.16666666666666669,2024-02-16 13:29:00,1,0,4,0.2857142857142857,1,0.8800000000000001,1.0,0.6,2,1,0.39999999999999997,3,13,2024-02-16
U194,8,8,0,0.08333333333333331,2024-07-29 10:24:00,0,1,5,0.1904761904761905,1,0.5,0.6842105263157894,1.0,1,1,0.7166666666666668,1,10,2024-07-29
U187,13,11,4,0.41666666666666663,2025-04-17 10:20:00,0,4,3,0.3571428571428572,0,0.1200000000000001,0.3157894736842105,0.6666666666666666,1,0,0.48333333333333334,5,10,2025-04-17
U186,18,3,2,0.8333333333333333,2025-09-23 14:02:00,1,5,3,0.761904761904762,1,0.9000000000000001,0.2631578947368421,0.3333333333333333,0,0,0.39999999999999997,4,14,2025-09-23
U166,10,7,0,0.25,2025-08-01 09:52:00,0,0,5,0.047619047619047616,1,0.28,0.894736842105263,1.0,1,0,0.2,2,9,2025-08-01
U164,16,12,1,0.5,2024-05-11 14:49:00,1,2,5,0.5238095238095238,2,0.72,0.3684210526315789,0.8,1,1,0.1833333333333333,2,14,2024-05-11
U198,14,0,4,0.15000000000000002,2024-05-11 14:57:00,1,2,4,0.261904761904762,1,0.6799999999999999,0.15789473684210525,0.3333333333333333,1,0,0.2,1,14,2024-05-11
U114,12,23,4,0.33333333333333337,2025-09-02 16:49:00,2,5,3,0.2857142857142857,1,0.9000000000000001,0.47368421052631576,1.0,2,1,0.8666666666666667,5,16,2025-09-02
U154,9,14,0,0.16666666666666669,2024-10-04 08:12:00,0,0,5,0.2857142857142857,1,0.32000000000000006,0.21052631578947367,0.3333333333333333,2,0,0.6833333333333333,5,8,2024-10-04
U162,1,4,5,0.08333333333333331,2025-06-13 08:36:00,0,0,3,0.16666666666666666,1,1.0,0.8421052631578947,0.06666666666666667,1,0,0.033333333333333326,0,8,2025-06-13
U139,8,8,0,0.08333333333333331,2024-10-15 09:39:00,0,5,3,0.1904761904761905,1,0.72,0.5789473684210527,1.0,2,0,0.5333333333333334,4,9,2024-10-15
U164,19,21,2,0.9166666666666667,2024-10-23 15:22:00,2,6,4,0.7142857142857144,0,0.74,0.736842105263158,0.5333333333333333,1,0,0.38333333333333336,2,15,2024-10-23
U110,18,3,2,0.8333333333333333,2025-06-16 12:11:00,1,1,3,0.761904761904762,1,0.08000000000000007,0.10526315789473684,0.13333333333333333,1,0,1.0,3,12,2025-06-16
U189,15,22,1,0.41666666666666663,2024-01-15 14:31:00,1,1,5,0.4761904761904763,0,0.08000000000000007,0.5789473684210527,0.06666666666666667,0,1,0.95,4,14,2024-01-15
U110,3,1,3,0.33333333333333337,2024-09-03 13:57:00,1,5,3,0.4047619047619049,0,0.26,1.0,0.6,0,0,0.8,2,13,2024-09-03
U158,18,3,2,0.8333333333333333,2024-03-31 10:32:00,0,3,5,0.761904761904762,1,0.9000000000000001,0.0,0.06666666666666667,1,0,0.8500000000000001,1,10,2024-03-31
U152,17,10,1,0.5833333333333334,2024-06-04 11:49:00,1,5,3,0.6428571428571429,0,0.76,0.10526315789473684,0.5333333333333333,0,1,0.5,0,11,2024-06-04
U177,11,16,0,0.5833333333333334,2024-01-30 11:59:00,1,5,4,0.33333333333333337,1,0.21999999999999997,0.7894736842105263,0.0,1,0,0.8833333333333333,1,11,2024-01-30
U193,14,0,4,0.15000000000000002,2024-05-31 13:52:00,1,0,3,0.261904761904762,1,0.0,0.21052631578947367,0.7333333333333333,1,0,0.0,3,13,2024-05-31
U139,3,1,3,0.33333333333333337,2024-12-28 11:37:00,1,2,4,0.4047619047619049,0,0.26,0.5263157894736843,0.5333333333333333,1,0,0.8833333333333333,0,11,2024-12-28
U194,14,0,4,0.15000000000000002,2025-05-30 09:47:00,0,0,3,0.261904761904762,1,0.6200000000000001,0.0,0.9333333333333333,0,1,0.1833333333333333,4,9,2025-05-30
U102,7,2,0,0.0,2024-12-12 17:33:00,2,4,5,0.0,1,0.24,0.5789473684210527,0.26666666666666666,1,0,0.7666666666666668,3,17,2024-12-12
U143,13,11,4,0.41666666666666663,2025-02-23 14:57:00,1,3,4,0.3571428571428572,0,0.020000000000000018,0.47368421052631576,0.7333333333333333,1,1,0.8166666666666667,0,14,2025-02-23
U195,21,5,6,0.5833333333333334,2025-04-28 12:30:00,1,1,4,1.0000000000000002,0,0.3800000000000001,0.42105263157894735,0.8,2,1,0.5833333333333333,4,12,2025-04-28
U103,2,20,5,0.0,2024-09-05 10:25:00,0,4,5,0.2380952380952381,2,0.96,0.47368421052631576,0.9333333333333333,0,1,0.23333333333333334,4,10,2024-09-05
U106,19,21,2,0.9166666666666667,2025-08-04 13:13:00,1,1,4,0.7142857142857144,0,0.32000000000000006,0.8421052631578947,0.6666666666666666,2,1,0.033333333333333326,4,13,2025-08-04
U120,14,0,4,0.15000000000000002,2024-03-25 11:13:00,1,1,5,0.261904761904762,1,0.9000000000000001,0.5789473684210527,0.8,1,1,0.9000000000000001,1,11,2024-03-25
U116,23,6,6,0.6666666666666666,2024-06-09 17:13:00,2,3,3,0.9285714285714286,2,0.98,0.5789473684210527,1.0,0,0,0.3,1,17,2024-06-09
U120,3,1,3,0.33333333333333337,2024-05-20 09:08:00,0,1,3,0.4047619047619049,0,0.30000000000000004,0.3684210526315789,0.26666666666666666,1,1,0.9833333333333334,3,9,2024-05-20
U197,15,22,1,0.41666666666666663,2024-04-07 10:07:00,0,3,4,0.4761904761904763,0,0.94,0.0,0.2,1,0,0.35000000000000003,0,10,2024-04-07
U108,16,12,1,0.5,2025-10-12 15:09:00,2,3,4,0.5238095238095238,2,0.6799999999999999,0.10526315789473684,0.2,1,0,0.6499999999999999,4,15,2025-10-12
U100,5,15,5,0.33333333333333337,2025-09-08 12:29:00,1,1,4,0.5238095238095238,0,0.040000000000000036,1.0,0.06666666666666667,0,1,0.08333333333333337,2,12,2025-09-08
U163,4,13,5,0.5,2025-03-20 09:26:00,0,4,5,0.45238095238095244,2,0.94,0.6842105263157894,0.2,0,1,0.35000000000000003,3,9,2025-03-20
U168,6,17,5,0.5833333333333334,2024-10-29 12:15:00,1,5,4,0.5714285714285715,2,0.19999999999999996,0.0,0.0,1,1,0.8333333333333335,0,12,2024-10-29
U161,15,22,1,0.41666666666666663,2024-08-09 11:53:00,1,0,5,0.4761904761904763,0,0.10000000000000009,0.3157894736842105,0.0,0,0,0.6333333333333333,3,11,2024-08-09
U169,13,11,4,0.41666666666666663,2025-10-13 08:30:00,0,1,4,0.3571428571428572,0,0.6200000000000001,0.21052631578947367,0.8,0,0,0.0,3,8,2025-10-13
U106,4,13,5,0.5,2025-03-04 13:08:00,1,5,5,0.45238095238095244,2,0.21999999999999997,0.10526315789473684,0.6666666666666666,0,0,0.8833333333333333,1,13,2025-03-04
U139,24,18,6,0.41666666666666663,2024-07-30 15:24:00,2,5,3,0.761904761904762,0,0.21999999999999997,0.631578947368421,0.6666666666666666,2,1,0.4166666666666667,2,15,2024-07-30
U110,9,14,0,0.16666666666666669,2025-07-28 09:59:00,0,1,5,0.2857142857142857,1,0.6000000000000001,0.2631578947368421,0.6666666666666666,2,1,0.38333333333333336,2,9,2025-07-28
U113,10,7,0,0.25,2025-05-12 11:11:00,1,1,5,0.047619047619047616,1,0.10000000000000009,0.0,0.6,0,0,0.8666666666666667,4,11,2025-05-12
U183,6,17,5,0.5833333333333334,2024-03-15 17:26:00,2,0,3,0.5714285714285715,2,0.6200000000000001,0.631578947368421,1.0,1,1,0.7833333333333334,2,17,2024-03-15
U168,6,17,5,0.5833333333333334,2024-11-29 16:04:00,2,0,3,0.5714285714285715,2,0.21999999999999997,0.42105263157894735,0.2,0,0,1.0,3,16,2024-11-29
U149,21,5,6,0.5833333333333334,2024-08-21 16:31:00,2,6,5,1.0000000000000002,0,0.41999999999999993,0.0,0.7333333333333333,2,0,0.9333333333333333,4,16,2024-08-21
U162,17,10,1,0.5833333333333334,2025-02-04 14:29:00,1,5,3,0.6428571428571429,0,0.8200000000000001,0.10526315789473684,0.6666666666666666,1,0,0.8166666666666667,3,14,2025-02-04
U134,18,3,2,0.8333333333333333,2024-04-10 13:55:00,1,6,3,0.761904761904762,1,0.5,0.42105263157894735,0.6666666666666666,0,0,0.6333333333333333,1,13,2024-04-10
U154,12,23,4,0.33333333333333337,2024-10-26 09:56:00,0,2,3,0.2857142857142857,1,0.30000000000000004,0.0,0.7333333333333333,1,0,0.25000000000000006,0,9,2024-10-26
U100,10,7,0,0.25,2024-01-20 11:24:00,1,2,5,0.047619047619047616,1,0.9000000000000001,0.5789473684210527,0.06666666666666667,1,1,0.46666666666666673,4,11,2024-01-20
U167,7,2,0,0.0,2024-12-28 13:26:00,1,2,3,0.0,1,0.32000000000000006,0.8421052631578947,0.8,0,0,0.7333333333333334,5,13,2024-12-28
U162,23,6,6,0.6666666666666666,2024-07-15 08:57:00,0,1,5,0.9285714285714286,2,0.8,0.5263157894736843,0.06666666666666667,1,0,0.5666666666666667,2,8,2024-07-15
U108,2,20,5,0.0,2024-10-01 14:07:00,1,5,5,0.2380952380952381,2,0.6400000000000001,0.3157894736842105,0.4666666666666667,2,0,0.08333333333333337,4,14,2024-10-01
U176,20,9,2,1.0,2025-10-30 10:35:00,0,4,5,0.8095238095238095,1,0.0,0.2631578947368421,0.6,2,1,0.7666666666666668,1,10,2025-10-30
U135,22,19,6,0.5833333333333334,2024-11-14 17:30:00,2,4,5,0.8809523809523812,0,0.19999999999999996,0.2631578947368421,0.5333333333333333,1,1,0.55,3,17,2024-11-14
U171,4,13,5,0.5,2025-08-17 15:21:00,2,3,5,0.45238095238095244,2,1.0,0.736842105263158,0.2,1,1,0.45,4,15,2025-08-17
U134,14,0,4,0.15000000000000002,2024-12-01 08:43:00,0,3,5,0.261904761904762,1,0.54,0.7894736842105263,0.7333333333333333,1,1,0.15000000000000002,3,8,2024-12-01
U160,15,22,1,0.41666666666666663,2025-06-20 12:28:00,1,0,5,0.4761904761904763,0,0.8600000000000001,0.3684210526315789,0.7333333333333333,0,0,0.8166666666666667,4,12,2025-06-20
U136,12,23,4,0.33333333333333337,2025-03-13 10:20:00,0,4,5,0.2857142857142857,1,0.10000000000000009,0.5263157894736843,0.06666666666666667,1,1,0.04999999999999999,2,10,2025-03-13
U158,7,2,0,0.0,2025-09-13 17:32:00,2,2,5,0.0,1,0.48,0.47368421052631576,0.4666666666666667,0,0,0.8666666666666667,4,17,2025-09-13
U151,12,23,4,0.33333333333333337,2025-06-18 13:37:00,1,6,5,0.2857142857142857,1,0.020000000000000018,0.2631578947368421,0.2,0,0,0.016666666666666663,5,13,2025-06-18
U192,3,1,3,0.33333333333333337,2024-03-28 11:22:00,1,4,3,0.4047619047619049,0,0.6600000000000001,0.10526315789473684,0.5333333333333333,0,1,0.55,2,11,2024-03-28
U103,21,5,6,0.5833333333333334,2025-02-01 09:05:00,0,2,4,1.0000000000000002,0,0.74,0.6842105263157894,0.5333333333333333,1,0,0.6000000000000001,2,9,2025-02-01
U145,11,16,0,0.5833333333333334,2024-04-06 09:08:00,0,2,4,0.33333333333333337,1,0.54,0.736842105263158,0.8666666666666667,0,1,0.23333333333333334,5,9,2024-04-06
U133,17,10,1,0.5833333333333334,2025-06-21 14:40:00,1,2,4,0.6428571428571429,0,0.10000000000000009,0.2631578947368421,0.8666666666666667,2,0,0.75,1,14,2025-06-21
U115,5,15,5,0.33333333333333337,2025-01-05 11:17:00,1,3,4,0.5238095238095238,0,0.1200000000000001,0.9473684210526316,0.4666666666666667,0,0,0.26666666666666666,4,11,2025-01-05
U195,11,16,0,0.5833333333333334,2025-06-19 17:13:00,2,4,5,0.33333333333333337,1,0.040000000000000036,0.05263157894736842,0.26666666666666666,1,0,0.7666666666666668,3,17,2025-06-19
U194,17,10,1,0.5833333333333334,2024-11-24 13:29:00,1,3,5,0.6428571428571429,0,0.45999999999999996,0.5263157894736843,0.3333333333333333,0,1,0.10000000000000003,4,13,2024-11-24
U155,22,19,6,0.5833333333333334,2024-08-02 12:36:00,1,0,4,0.8809523809523812,0,0.17999999999999994,0.8421052631578947,0.2,1,1,0.9666666666666668,5,12,2024-08-02
U147,5,15,5,0.33333333333333337,2025-08-29 14:29:00,1,0,4,0.5238095238095238,0,0.8600000000000001,0.21052631578947367,0.3333333333333333,1,0,0.38333333333333336,5,14,2025-08-29
U143,19,21,2,0.9166666666666667,2025-05-29 08:07:00,0,4,3,0.7142857142857144,0,0.6400000000000001,0.6842105263157894,1.0,2,0,0.3166666666666667,4,8,2025-05-29
U103,17,10,1,0.5833333333333334,2025-02-24 13:05:00,1,1,4,0.6428571428571429,0,0.8800000000000001,0.631578947368421,0.8666666666666667,0,1,0.2,4,13,2025-02-24
U166,23,6,6,0.6666666666666666,2024-10-07 13:54:00,1,1,4,0.9285714285714286,2,0.94,0.05263157894736842,0.4666666666666667,2,0,0.6333333333333333,3,13,2024-10-07
U152,17,10,1,0.5833333333333334,2025-01-07 17:00:00,2,5,3,0.6428571428571429,0,0.8200000000000001,0.8421052631578947,0.9333333333333333,1,0,0.6333333333333333,1,17,2025-01-07
U183,24,18,6,0.41666666666666663,2024-08-23 12:39:00,1,0,5,0.761904761904762,0,0.3400000000000001,0.42105263157894735,0.5333333333333333,2,1,0.6499999999999999,5,12,2024-08-23
U166,7,2,0,0.0,2024-12-24 08:58:00,0,5,5,0.0,1,0.10000000000000009,0.42105263157894735,0.6,1,1,0.0,3,8,2024-12-24
U195,9,14,0,0.16666666666666669,2024-12-13 16:05:00,2,0,3,0.2857142857142857,1,0.6400000000000001,0.7894736842105263,0.4666666666666667,2,1,0.8833333333333333,5,16,2024-12-13
U157,16,12,1,0.5,2024-04-23 14:14:00,1,5,5,0.5238095238095238,2,0.3800000000000001,0.6842105263157894,1.0,0,0,0.4333333333333333,5,14,2024-04-23
U138,18,3,2,0.8333333333333333,2024-03-17 14:55:00,1,3,4,0.761904761904762,1,0.6600000000000001,0.3157894736842105,0.9333333333333333,2,0,0.13333333333333336,4,14,2024-03-17
U122,15,22,1,0.41666666666666663,2024-08-25 16:37:00,2,3,3,0.4761904761904763,0,0.9199999999999999,0.15789473684210525,0.4,0,0,0.25000000000000006,4,16,2024-08-25
U140,24,18,6,0.41666666666666663,2025-01-01 12:38:00,1,6,4,0.761904761904762,0,0.8,1.0,0.8,2,0,0.7333333333333334,3,12,2025-01-01
U161,21,5,6,0.5833333333333334,2024-01-14 08:54:00,0,3,4,1.0000000000000002,0,0.94,0.21052631578947367,0.5333333333333333,2,1,0.23333333333333334,3,8,2024-01-14
U114,6,17,5,0.5833333333333334,2025-06-05 15:22:00,2,4,4,0.5714285714285715,2,0.41999999999999993,0.0,0.9333333333333333,1,1,0.6333333333333333,1,15,2025-06-05
U108,1,4,5,0.08333333333333331,2024-08-14 09:40:00,0,6,5,0.16666666666666666,1,0.8200000000000001,0.2631578947368421,0.7333333333333333,0,1,0.75,0,9,2024-08-14
U128,3,1,3,0.33333333333333337,2024-02-07 10:48:00,0,6,5,0.4047619047619049,0,0.96,0.3684210526315789,0.26666666666666666,1,0,0.13333333333333336,5,10,2024-02-07
U180,18,3,2,0.8333333333333333,2025-01-15 17:31:00,2,6,3,0.761904761904762,1,0.43999999999999995,0.3157894736842105,0.13333333333333333,0,0,0.6166666666666667,4,17,2025-01-15
U197,23,6,6,0.6666666666666666,2024-06-18 08:17:00,0,5,5,0.9285714285714286,2,0.9199999999999999,0.05263157894736842,0.7333333333333333,0,1,0.26666666666666666,2,8,2024-06-18
U166,10,7,0,0.25,2024-11-26 17:32:00,2,5,4,0.047619047619047616,1,0.0,0.8421052631578947,0.6,0,1,0.48333333333333334,4,17,2024-11-26
U102,22,19,6,0.5833333333333334,2025-07-22 08:21:00,0,5,4,0.8809523809523812,0,0.41999999999999993,0.15789473684210525,0.0,1,1,0.25000000000000006,0,8,2025-07-22
U163,4,13,5,0.5,2024-10-17 14:07:00,1,4,3,0.45238095238095244,2,0.41999999999999993,0.15789473684210525,0.8,2,0,0.7,3,14,2024-10-17
U191,14,0,4,0.15000000000000002,2024-11-06 17:39:00,2,6,5,0.261904761904762,1,0.8800000000000001,1.0,0.9333333333333333,0,0,0.23333333333333334,2,17,2024-11-06
U148,23,6,6,0.6666666666666666,2025-01-27 10:59:00,0,1,4,0.9285714285714286,2,0.8400000000000001,0.736842105263158,0.26666666666666666,2,1,0.5833333333333333,3,10,2025-01-27
U162,6,17,5,0.5833333333333334,2025-10-11 16:47:00,2,2,4,0.5714285714285715,2,0.28,0.0,0.2,2,0,0.2833333333333334,0,16,2025-10-11
U179,19,21,2,0.9166666666666667,2024-10-31 16:45:00,2,4,3,0.7142857142857144,0,0.7,0.736842105263158,0.8666666666666667,2,0,0.6166666666666667,1,16,2024-10-31
U131,2,20,5,0.0,2024-09-26 09:00:00,0,4,5,0.2380952380952381,2,0.8,0.47368421052631576,0.06666666666666667,0,0,0.16666666666666669,3,9,2024-09-26
U100,1,4,5,0.08333333333333331,2025-06-18 10:59:00,0,6,4,0.16666666666666666,1,0.78,0.5789473684210527,1.0,2,0,1.0,0,10,2025-06-18
U133,14,0,4,0.15000000000000002,2025-10-29 14:13:00,1,6,4,0.261904761904762,1,0.45999999999999996,0.47368421052631576,0.26666666666666666,1,0,0.033333333333333326,0,14,2025-10-29
